Title,hoax,prediction
 Tarif Dasar Listrik Naik Lagi Awal Juli 2019,1,1
"Megawati Ulang Tahun ke-76, Bunga Papan dan Kembang Berjejer di Teuku Umar",0,0
Video Banjir Bandang Pakistan 28 Agustus 2022,1,1
Upaya Jokowi Redam Gejolak Koalisi Lewat Makan Siang di Istana,0,0
LBH Sentil Bamsoet dkk Munculkan Wacana Pilkada Lewat DPRD,0,0
PDIP Bongkar 4 Tantangan Krusial Panglima TNI Pengganti Hadi,0,0
"KPU: Partai Ummat Baru Ajukan Keberatan di Pusat, di Daerah Tidak",0,0
"“Terancam Batal , Hampir 15 Juta Pekerja Terancam Batal Terima Subsidi Gaji Rp 600 Ribu”",1,1
Link Program Bantuan Pulsa 200 Ribu dan Kuota 75 GB,1,1
DPR Minta Pemerintah Respons Serius Kabar RSUD Penuh Pasien Pneumonia,0,0
"Ramai soal Slogan ""Partai Wong Cilik"" Jelang Pemilu 2024, Dinilai Hanya untuk Kepentingan Politik",0,0
Messi Masuk ke Persib,1,0
Ganjar Pranowo Tegaskan Tetap Hormati Megawati Soekarnoputri,0,0
"Soal Politik Identitas, PKS Minta Jokowi Tak Hanya Beri Imbauan, tapi Bersikap Tegas dan Adil",0,0
“usus ibunya dimakan oleh Bayi ini”,1,1
"Sejarah Komando Pasukan Khusus, Apa Pangkat Danjen Kopassus?",0,0
Video Protes di St. Petersburg pada September 2022,1,1
Daftar 11 Parpol yang Sudah Mendaftar Peserta Pemilu 2024,0,0
KPK Boyong 9 Orang dalam OTT Eks Wali Kota Yogyakarta Haryadi Suyuti,0,0
Pesan Jokowi ke Bawaslu: Jangan Jadi Badan Pembuat Waswas Pemilu,0,0
"Video “Donald trump tiba2 tak sadarkan diri saat berpidato, dengernya dia udh trkena corona”",1,1
Momen Prabowo Bungkam Saat Ditanya soal Perjanjian Politik dengan Anies,0,0
Edy Rahmayadi soal Maju Lagi di Pilgub 2024: Istikharah Dulu,0,0
Bawaslu Sulsel Dikritik karena Putuskan KPUD Tak Lakukan Pelanggaran,0,0
PAN Tak Ingin Pj Gubernur DKI di Bawah Standar Anies,0,0
Megawati Sapa Ahok 'Sahabat Saya' di HUT PDIP,0,0
Mahfud Janji Omnibus Law Elektronik Terbuka Masukan Warga,0,1
"Anies, Ganjar, hingga Ridwan Kamil Joget Bareng di Hari Anak Nasional",0,0
Putusan MKD: Yang Terhormat Doktor Puan Maharani Tak Rayakan Ultah,0,0
"Jokowi Sebut Politik Uang Masih Ada, ICW: Yang Buat Sulit Diberantas karena Politisi Itu Sendiri",0,0
Gus Yahya Ingin Jembatani Dialog soal Penundaan Pemilu 2024,0,0
Klarifikasi Video TKA China Mengukur Tanah,1,1
Ibu Kota Negara Bakal Dinamakan Nusantara,0,0
Menlu Retno Marsudi ke Kamboja Temui 62 WNI Korban Penyekapan,0,0
“Surat Panggilan Interview karyawan Garuda Indonesia”,1,1
HOAX: Parasetamol Mengandung Virus,1,1
Pembentukan Laskar Ganjar Puan Dinilai Efektif Cegah Polarisasi Kader PDIP,0,0
"PKB dan Gerindra Siapkan Deklarasi Capres-Cawapres 2024, Muhaimin: Kader Solid",0,0
NU Cabang Nasrani Gelar Lomba Natal 2021,1,1
"Majelis Sang Presiden Dukung Anies Baswedan, Bala Anies: Kelompok Relawan Palsu",0,0
Akun WhatsApp Sekda Kota Bandung Ema Sumarna Meminta Sejumlah Uang,1,1
"Bawaslu Jabar Usut 5 Kasus Dugaan Praktik Politik Uang, Ini Rinciannya",0,0
"Soal Kajati Bicara Bahasa Sunda, Ridwan Kamil Minta Arteria Dahlan Minta Maaf",0,0
"Masa Jabatan Anies-Ganjar Habis, Peta 2024 Disebut Akan Berubah",0,0
Ma'ruf Amin Pimpin Sementara Pemerintahan Selama Jokowi di Luar Negeri,0,0
Grup Telegram “BADAN KOORDINASI PENANAMAN MODAL”,1,1
Penunjukan Kabinda Sulteng Jadi Pj Bupati di Maluku Dinilai Langgar Sejumlah UU,0,0
Foto “Uya Kuya Menghipnotis Wapres Maruf Amin”,1,1
Puan Maharani Minta Pemerintah Segera Susun Aturan Turunan UU TPKS,0,0
Tempo Mengadakan Uji Kompetensi Wartawan di Tiga Kota,0,0
"""Gibran Harus Bisa Membuktikan, Tidak Ada KKN dan Politik Dinasti""",0,0
Politikus PDIP Bicara Keengganan Anggota Dewan Bahas RUU Uang Kartal,0,0
Nasdem Target Jadi Dua Besar pada Pemilu 2024,0,0
Video “In America there has been looting everywhere for fear of the corona virus”,1,1
HOAX: Penculikan Di Bekasi Oleh Wanita Memakai Mukena Putih,1,1
Wakil Ketua DPRD Ajak Warga DKI Suarakan Penolakan IKN Lebih Besar,0,0
Fx Rudy di Ulang Tahun Ganjar: Komitmen Bangun Monumen Kemenangan,0,0
Jokowi Disambut Deputi Menlu Ukraina Saat Tiba di Kiev,0,0
Presiden Jokowi Peringati Bawaslu Soal Politik Identitas di Pemilu 2024,0,0
Video Kota Prabumulih tanpa Korona,1,1
Setara Desak Polri Singkirkan Tendensi Politik Tangani Kasus Novel,0,0
Bima Tri Bagikan Hadiah Mobil Honda Jazz Kepada Pelanggan,1,1
Airlangga Bantah Pertemuannya dengan Surya Paloh Bahas Anies Baswedan,0,0
"Persiapkan Debat, Ma'ruf Amin Dibekali Strategi Komunikasi Politik",0,0
Said Iqbal soal Perppu Ciptaker: Partai Buruh Percaya Jokowi,0,0
Video Massa FPI Menuju Jakarta Untuk Mengawal Rizieq Shihab pada 7 Desember 2020,1,1
Lowongan Kerja PT. Badak LNG,1,1
Alasan Cak Imin Singgung Masa Depan Politik Kader NU Suram,0,0
"Sampaikan Sajak saat Bertemu Airlangga, Puan: Indonesia Semakin Menguning dan Memerah",0,0
China Peringatkan Turki Hentikan Aksi Militer dan Kembali pada Resolusi Politik yang Benar,0,0
"Yusril Ihza Mahendra Setuju Proporsional Tertutup di Pemilu 2024, Rekam Jejaknya di Pilpres 2014 dan 2019",0,0
Telegram Membagikan Voucher Pulsa Gratis Bagi Pengguna Senilai Rp500 Ribu,1,1
"Buntut Suara 'Sayang', DPR Dinilai Tak Serius Awasi Kasus Sambo",0,0
"Bulan Depan Panglima TNI Andika Perkasa Pensiun, Berikut Batas Umur Pensiun TNI dan Gajinya",0,0
Foto Peta Persebaran COVID-19 di Jakarta Berwarna Merah dan Hitam,1,1
"Relawan Jokowi Gelar Halal Bihalal, Masih Upayakan 3 Periode",0,0
PKB Jatim Bela Ketua DPRD Lumajang yang Tak Hafal Pancasila: Lumrah,0,0
Serangan Bom Molotov Terhadap Tank2 Rusia Oleh Warga Kiev,1,1
"Sempat Mau Gabung Demokrat, Pelawak Narji Malah Jadi Kader PKS",0,0
Mega Mengaku Akan Dapat 5 Gelar Doktor Lagi: Tak Perlu Tepuk Tangan,0,0
"UU IKN Atur soal Aset Negara, Gedung di Jakarta Bisa Dipakai BUMN",0,0
Foto Beberapa Jenazah Covid-19 di Bekasi,1,1
Link Untuk Mendapatkan 35 GB Kuota Gratis dari Operator,1,1
Kamala Harris: “Datang dari India ke Jamaika untuk Mengeksploitasi Budak Kulit Hitam”,1,1
Jokowi Larang TNI-Polri Terlibat Politik Praktis Pemilu 2024,0,0
“Beginilah Caranya China Menghancurkan Dunia”,1,1
"Kasus Adik Wagub Sumut, Kapolda: Ada Keluarganya Ingin Bertemu, Tidak Saya Tanggapi",0,0
"PDIP Kembali Senggol Kinerja Menteri NasDem, Irma Chaniago Singgung Soal Korupsi Bansos",0,0
“9 Merek Pembalut di Indonesia Penyebab Kanker”,1,1
"Prabowo Kalah dari Anies di Survei ILC, Fadli Zon: Masih Terlalu Pagi Melihat Survei",0,0
"Kode Calon Pemimpin ala Jokowi, Ganjar-Ridwan Kamil Unggah Foto Rambut",0,0
Gereja Pulo Mas Tak Digusur,1,1
Penyegelan Masjid di Morowali,1,1
"“Astagfirullah, Begini Perlakuan Terhadap Wanita Berhijab di India”",1,1
Pengoperasionalan Kereta Bandara,1,1
PKB Masih Pelajari Dinamika Lapangan Usai Ketua DPRD Lumajang Mundur karena Tak Hafal Pancasila,0,0
“this baby ate the mother’s bowel”,1,1
“Kapal SDH hancur di. Rudal kapal cina”,1,1
Jokowi Lebih Memilih Helikopter Buatan Luar Negeri Dibandingkan Buatan PT Dirgantara Indonesia,1,1
"“Coach Indra Sjafri: Saya Pernah 1 Tahun Tak Digaji, tapi Ikhlas”",1,1
Tugu KB Ditutup Terpal Karena 2 Jari,1,1
Anies Baswedan Ungkap 3 Kriteria Sosok Cawapresnya,0,0
Pengurus Masjid Al-Waqfiyah Salemba Jakarta Tak Layani Doa dan Solat untuk Kematian Warga Yang Mendukung Kafir,1,1
Foto Asteroid Melintasi Bumi pada bulan Desember 2021,1,1
Soekarwo Klaim Kirim Surat Mundur dari Demokrat ke SBY Sejak 2019,0,0
"Soal Paspor Tanpa Kolom Tanda Tangan yang Ditolak Jerman, DPR Akan Panggil Kemenkumham",0,0
Foto “Orang India membuang ribuan berhala ke jalan karena ketidakmampuan mereka melindungi masyarakat dari virus Corona”,1,1
Sekjen Gerindra Sindir Anies: Pemimpin yang Dipegang Omongan,0,0
Reza Rahadian Tak Tertarik Terjun ke Dunia Politik,0,0
"Terlibat Politik Praktis, 21 ASN di Kabupaten Malaka Disanksi Tunda Kenaikan Gaji hingga Minta Maaf di Media",0,0
Puan Maharani akan Lanjutkan Safari Politik Temui Ketum PAN dan PPP,0,0
"Bicara Rekonsiliasi Menjelang 2024, Ganjar Pranowo: 10 Tahun Kemarin Kita Tabrakan Keras Terus",0,0
Pengadilan Agama Garut Sebut Pesan Berantai ‘Nomor Telepon Janda Garut’ Adalah Informasi Hoaks,1,1
"Abu Bakar Ba'asyir Terima Bendera Merah Putih dari TNI, Ponpes Ngruki Gelar Upacara Kemerdekaan RI",0,0
Campaign “Jaga Jogja” MAFINDO Yogyakarta,1,1
Demo 11 April di Makassar Ricuh: Ada Pelemparan Batu hingga Pakai Anak Panah,0,0
PKS Cabut Anjuran Poligami: Maaf Sudah Buat Gaduh,0,0
  Kecelakaan Beruntun di Tol Pemalang akibat  yang dari awal searah tiba-tiba dibuat 2 arah,1,1
Waketum Demokrat Bantah Aliran Dana Suap Kasus Bupati PPU ke Partai,0,0
PBB Tak Beri Bantuan Covid-19 Bagi Negara Yang Tidak Legalkan Aborsi,1,1
Anies Tetap Terbang ke Aceh Usai Izin Kegiatan Sempat Dicabut Pemda,0,0
Ada Ajakan Aksi Bertajuk “PUNCAK AKSI AKBAR TERBESAR *MENUJU KEMENANGAN* PRABOWO SUBIANTO – SANDIAGA UNO”,1,1
"Didukung Partai Golkar untuk Jadi Cagub Jateng 2024, Gibran: Saya Belum Tahu Arahnya",0,0
Foto “Gereja Bergamo Italia hari ini…”,1,1
Jokowi Bakal Salat Idul Adha di Masjid Istiqlal Besok,0,0
Virus Corona Sudah Sampai di Apartemen Taman Anggrek,1,1
KPU soal Pemilu 2024 Tak Mudah: Kami Punya Pengalaman,0,0
"PKS Temui Golkar Hari Ini, Ajak Usung Anies Jadi Capres",0,0
Panda Merah Mati Setelah Diberi Dosis Vaksin Covid-19,1,1
"Usai Hadiri KTT G7 Jerman, Jokowi Berangkat ke Ukraina via Polandia",0,0
Jokowi soal Kebebasan Bicara di Indonesia: Apa yang Masih Kurang?,0,0
Peran Menhan Prabowo Subianto dalam Lahirnya Rantis Maung: dari Beri Nama hingga soal Inovasi,0,0
Demokrat Hargai Golkar-Gerindra: Hanya Hasto PDIP Tak Mau Komunikasi,0,0
Anak Idayati Tegaskan Tak Ada Kepentingan Politik di Balik Pernikahan Ibunya dan Ketua MK,0,0
KPU Komit Gelar Pemilu 2024 dengan Sistem Proporsional Terbuka,0,0
"Ditinggal PAN Masuk Kabinet, PKS Tegaskan Tetap Oposisi Sampai 2024",0,0
(FITNAH): Usulan KH Wahid Hasyim yang Menyebutkan Bahwa Agama Negara Indonesia Adalah Islam,1,1
Prabowo: Gerindra Bisa Bekerja Sama dengan Siapa pun di Republik Ini,0,0
PDIP Komentari Reshuffle Jokowi: Rabu Pon Tak Punya Substansi Politik,0,0
"Tolak Pengesahan RKUHP, AJI tanah Papua Gelar Aksi di 2 Lokasi",0,0
Demokrat DKI Dorong Pasangan AHY-Anies untuk Pilpres 2024,0,0
AHY: Bangun Koalisi Tak Boleh Saling Memaksakan Kehendak,0,0
KPU Umumkan Hasil Verifikasi Partai Pemilu 2024 Lewat Sipol,0,0
DPR Dukung KPK Pelototi Uji Kelayakan Anggota BPK,0,0
Waketum PKB Sebut Deklarasi Prabowo-Cak Imin Diumumkan Maret,0,0
Prajurit TNI Asal Papua Gugur Diserang OPM,0,0
Masjid dan Madrasah di Pakistan Terbakar Hingga Menimbulkan Korban Jiwa,1,1
Bagaimana Proses Komunikasi Politik?,0,0
"Seabad Rosihan Anwar dan Catatannya tentang Sukarno, Tentara dan PKI",0,0
"Korban Tewas Protes Peru Terus Bertambah, 2 Menteri Mengundurkan Diri",0,0
"Beda Suara dengan Hasto soal Koalisi dengan PKS dan Demokrat, Masinton Ditegur PDIP",0,0
Catatan 5 Peristiwa Sebelum Soeharto Lengser sebagai Presiden RI,0,0
Hasto PDIP Usul Bajak Ahli Lobster dari Vietnam,0,0
"Jokowi Blusukan ke Rumah Warga Bali Malam-malam, Beri Bantuan Rp2 Juta",0,0
Gambar Tangkapan Layar Artikel berjudul “Ma’ruf Amin Sebut Uang Haji Dipakai Dulu untuk IKN Haji Dipakai Dulu untuk IKN dan Infrastruktur”,1,1
Mabes Polri Respons Arteria PDIP soal Penegak Hukum Tak Boleh Kena OTT,0,0
"“Luruskan Isi Video, Kapolri Tito Bakal Sambangi Markas Habib Rizieq”",1,1
[SALAH “Velodrome awas diklaim prestasi Ahok-Jarot”,1,1
Jokowi Keluarkan Kartu Corona Indonesia Sehat (KARCIS),1,1
"Turun Langsung saat Gereja Yogya Diteror, Empati Buya Syafii Terus Membekas",0,0
Kolonel TNI Aktif Mempertanyakan Kampanye dan Tata Cara Pencoblosan Berbahasa Mandarin,1,1
“Lurah Pabean Tak Mengenakan Atribut PDIP di Rapat Kerja Cabang III”,1,1
Moeldoko Adalah Kader Hanura,1,1
Rapat Paripurna Setujui Tiga RUU DOB Papua Jadi Usul Inisiatif DPR,0,0
Pemerintah Filipina Deportasi Biarawati asal Australia,0,1
Jokowi Respons Dukung Pemilu Coblos Partai: Saya Bukan Ketua Partai,0,0
"Anak Budi Gunawan Jabat Ketum BMI, Organisasi Sayap PDIP",0,0
"Soal Isyarat Jokowi, Sandiaga Tak Ingin Terjebak Politik 2024 Terlalu Dini",0,0
Video “Batu Malin Kundang Efek Anak Durhaka”,1,1
Gambar artikel berjudul “Luhut Sebut Sejak Kecil Jokowi Sudah Hafal 40 Juz Alquran”,1,1
Politik Kantor,0,0
"Soal Capres 2024, AHY Bilang Ingin Meyakinkan Partai Demokrat Dulu",0,0
DPR Diminta Hati-Hati Ratifikasi Perjanjian Militer dengan Singapura,0,0
“Akhirnya Jokowi Selesai Buat Tol Laut”,1,1
"Deklarasikan Ganjar Pranowo Sebagai Capres, PSI Ungkap Alasan Tak  Dukung Anies Baswedan",0,0
Kemendagri Buka Opsi Sekda Jadi Wali Kota/Bupati hingga 2024,0,0
Isu Utang Rp 50 Miliar Dinilai Bunuh Karakter Anies Baswedan,0,0
Video “Demo di USA aja pakai goyang maumere”,1,1
Ketua KPU: Temuan Kasus oleh KPK dan Bawaslu Bukan Prestasi,0,0
Adu Kuat Politik Kelapa Sawit Indonesia-Malaysia,0,0
Formappi Kritik Kader PDIP di DPR Bentuk Dewan Kolonel Puan Maharani,0,0
Jokowi Perintahkan Andika Perkasa Bantu Polisi Usut Kasus TNI Mutilasi Warga di Papua,0,0
"Kepuasan Publik ke Presiden Jokowi Menurun, PKS Singgung 3 Hal Ini",0,0
Nomor IMEI di Ponsel Bisa Disadap Polisi,1,1
Masyarakat Sipil Desak RUU PPRT Disahkan: Korban Berjatuhan Tiap Hari,0,0
Jokowi Diminta Segera Deklarasikan Darurat Iklim di Indonesia,0,0
"Dicopot dari Komisaris BUMN, Ketua Joman Duga Akibat Bela Munarman",0,0
Anies Baswedan Dijadwalkan Hadir di Pelantikan DPC Demokrat DKI,0,0
Puan di Sidang PBB: Infrastruktur Air Bersih Butuh Investasi Besar,0,0
Foto RA Kartini Berjilbab dan Berkaca mata.,1,1
Ganjar Irit Bicara Soal Elektabilitas Tinggi Bareng Sandiaga,0,0
Video Seorang Tentara Ukraina yang Berumur 16 Tahun,1,1
"Soal Kepala Otorita IKN, KSP: Masih Ada Waktu Dua Bulan",0,0
Nama Mahfud MD Mencuat dalam Rakernas Partai Buruh sebagai Cawapres 2024,0,0
"AHY Tak Lagi Seret Jokowi dalam Isu Kudeta Partai, Pengamat: Strategi Bagus",0,0
Jokowi Kumpulkan Menteri di Istana: Pencabutan PPKM Belum Diputuskan,0,0
"“Hoax crisis centres will be launched to counter falsehoods ahead of Indonesian elections, says founder of anti-hoax network”",1,1
"Imunisasi adalah tipu daya zionist, yang sebenarnya memasukkan bibit penyakit untuk jangka pendek maupun panjang",1,1
KPU: 9 Partai Parlemen Tak Perlu Verifikasi Faktual Pemilu 2024,0,0
Polri Belum Sidang Etik Napoleon: Kami Tunggu Salinan Putusan Kasasi,0,0
Hasto Sebut Menteri PUPR Basuki Sudah Punya Kartu Anggota PDIP,0,0
[SALAH) Akun Whatsapp Bupati Bojonegoro Anna Mu’awanah “+628133728109”,1,1
"Cak Imin: Parpol Bersatu, Pemerintah Mau Bikin Apa Aja Bisa",0,0
Warga madura potong tangan pelaku kecurangan yang mencoblos 100 surat suara pemilu 2019,1,1
Pengamat Sebut Sikap Jokowi Endorse Capres Sulut Kontroversi,0,0
"Urutan Tiga Besar Parpol Pilihan Versi Survei, Demokrat Klaim Hasil Koalisi dengan Rakyat",0,0
Gaduh PDIP-Demokrat Bandingkan Jokowi-SBY Hingga JK Buka Suara,0,0
MENURUT ANIES KAIN BATIK DIBUAT BAJU ADALAH PELANGGARAN BESAR,1,1
Menpan RB Dorong ASN Optimal Bertugas Usai Dinamika Politik Pemilu,0,0
Luhut Klaim Pemilih Demokrat Dukung Penundaan Pemilu 2024,0,0
"IGUN LANGSUNG TERBANG KE JERMAN JENGUK BUNDA CORLA, DUKUN JERMAN SEBUT SAKIT BUNDA CORLA TAK BIASA.!",1,1
Gerindra Ingatkan Sandiaga Uno Soal Konsekuensi Etik Jika Maju Capres 2024,0,0
Bawa Lansia Tak Terurus Ke Rumah Lansia Atmabrata,1,1
"Soal Dikhianati, Prabowo Minta Kader Tidak Baper di Dunia Politik",0,0
"MENCEKAM , KOTA KE DUA MALAYSIA HANCUR JADI ARANG",1,1
Rakernas NasDem Godok 3 Nama Capres untuk Diajukan ke Surya Paloh,0,0
Pesan Berantai Catut Disdukcapil Bandung,1,1
"Sunny Tanuwidjaja Mundur karena Beda Jalan Politik, Grace Tegaskan PSI Tak Dukung Anies",0,0
"Jokowi Temui Relawan di Istana Bogor, Minta Tak Terpancing Isu Politik 2024",0,0
Yana Mulyana Akan Resmi Dilantik Jadi Wali Kota Bandung Definitif,0,0
"Mengenal Pasukan Tengkorak Kopaska TNI AL, Apa Kehebatannya?",0,0
Puan Borong Nasi Kucing hingga Gorengan Angkringan di Sleman,0,0
Sekjen Gerindra Bertemu Sekjen PDIP Siang Ini,0,0
Prabowo Dinilai Sedang Jalankan Strategi Politik Ala Donald Trump,0,0
Surya Paloh Tegaskan Nasdem Belum Berkoalisi Hadapi Pemilu 2024,0,0
"Tahun Terakhir Menjabat, Anies Usul RAPBD 2022 Naik Jadi Rp84 T",0,0
"Sandiaga Uno Bertemu Prabowo, Bawa Buku Catatan Pilpres 2019",0,0
"Narasi Politik Identitas, Menguntungkan Sekaligus Merugikan",0,0
Penculik Anak Berpakaian Mukena Putih di Bekasi,1,1
PKS Bertamu ke PP Muhammadiyah: Mau Hindari Polarisasi di Pemilu 2024,0,0
"Situs “Bank Rakyat Indonesia 120th Anniversary! Through the questionnaire, you will have a chance to get 3000 Dollar.”",1,1
Video “Gempa di Arab Saudi 25 Oktober 2020”,1,1
Bawaslu Dikritik Tak Sigap Sikapi Zulhas Bagi MinyaKita Promosi Anak,0,0
“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1,1
Kendaraan Lapis Baja dan Mobil Listrik Disiapkan untuk Delegasi KTT G20 di Bali,0,1
Bupati Bojonegoro Sebar Bantuan UMKM,1,1
Tangkapan Layar Berita Detiknews “Pelaku Bom Bunuh Diri Makasar Pasangan LGBT Baru Menikah “,1,1
Surya Paloh Beri Jan Ethes dan Sedah Mirah Kartu Perpustakaan NasDem,0,0
"Gerindra: Prabowo Dihormati Dunia, Jadi Presiden Indonesia Lebih Baik",0,0
"LSI: Kinerja Polri Dinilai Baik dalam Penanganan Narkoba, Koruptor, dan Kebebasan Beragama",0,0
"Anak SD ikut demo juga, kemaren anak stm/sma, anak Sd aja paham kalau ini negara sedang tidak beres",1,1
Said Aqil: Para Kiai Sepuh Belum Tega PBNU Dipimpin yang Muda,0,0
Pemenang Hadiah Shopee Harus Transfer Rp500.000 sebagai Uang Jaminan,1,1
GURITA BISA HIDUP DI DARAT,1,1
Video 90% Alat Tes Covid-19 Palsu dan Tidak Berfungsi,1,1
FASILITAS RUANG TAHANAN AHOK BAK BINTANG LIMA,1,1
“Cita-cita kalian sudah saya wujudkan yakni menjadikan Indonesia Negara Komunis terbesar di dunia”,1,1
"Romo Magnis: Mempelajari dan Percaya Marxisme Tidak Bisa Dikriminalisasi, tapi sebagai Gerakan Politik Bisa Dilarang",0,0
Miscaptioned Wolfpack Photo,1,1
“Betapa malang bangsa ini dikelola para bandit”,1,1
Servis Mobil Gratis “Suzuki Peduli Covid s.id/SuzukiPeduliCovid”,1,1
Merilis Hasil Survei saat Masa Tenang Pemilu 2024 Bisa Dipenjara,0,0
Jokowi Diklaim Bakal Hadiri Perayaan HUT Ke-8 PSI Nanti Malam,0,0
Sengaja Gagalkan Pemungutan Suara Pemilu 2024 Dipidana 5 Tahun Penjara,0,0
“Penolakan ustadz Abdul Somad di Hong Kong merupakan pesanan LBP”,1,1
Hary Tanoe Tolak Wacana Jokowi 3 Periode: Kapan Perindo Masuk Parlemennya?,0,0
Foto pelaku penusukan Wiranto adalah dukun pribadinya Jokowi,1,1
Jokowi soal Penundaan Pemilu 2024: Saya Akan Tegakkan Konstitusi,0,0
Risma Mengaku Ditekan soal Hapus 21 Juta Data Ganda Bansos,0,0
Video Jokowi Mulai Pucat SBY Ungkap Pelaku Korupsi,1,1
"Sebut AHY sebagai Figur Capres, Jokowi Dinilai Sampaikan Politik Damai",0,0
"DPR Ganti Gorden Rp 48 M, Ubedillah: Buang-buang Uang saat Rakyat Sengsara",0,0
Gisel Hamil Anak Kedua dengan Gading Marten,1,1
Viva Yoga Sebut Belum Ada Informasi soal Jadwal Safari Politik Puan ke PAN,0,0
Antropolog Sebut Ritual Kendi Nusantara Ala Jokowi Mengada-ada,0,0
Anggota DPR Tertua Abdul Wahab Dalimunthe Meninggal Dunia,0,1
Jejak Konflik PPP hingga Ramai Desak Ketum Suharso Monarfa Mundur,0,0
PPP Buka Peluang Usung Capres 2024 dari Luar Partai,0,0
"Abdul Gani Handonotjokro, Awak Pesawat Dakota yang Selamat dari Insiden 29 Juli 1947",0,0
Gerindra Minta Pemprov Sumbar Transparan soal Proyek Mangkrak,0,0
"PAN Gabung Koalisi Jokowi, Belum Ada Obrolan Jatah Menteri",0,0
Kali Ketiga Jokowi Reshuffle Kabinet pada Rabu Pahing,0,0
Airlangga: Golkar Selama 58 Tahun Selalu di Pemerintahan,0,0
“shabu2 dari cina”,1,1
BEM SI Pastikan Absen di Demonstrasi Mahasiswa 21 April,0,0
"Wakil Pemimpin Oposisi Venezuela Diseret ke Penjara Politik ""Helicoide""",0,0
Video “Pohon Bisa Di Terbang Keajaiban Kekuasaan Allah Di Arab Saudi”,1,1
Video “penculikan anak untuk dijual dan diambil jantungnya”,1,1
Elite PDIP Respons Surya Paloh soal Miskomunikasi dengan Megawati,0,0
Sejumlah Tokoh Politik Ikut Salati Fahmi Idris Sebelum Dikebumikan,0,0
"Datangi Wadas, Komisi III DPR Temui Warga yang Pro dan Kontra Pembebasan Lahan",0,0
"Rakernas PAN, Ganjar Pranowo dan Erick Thohir Disebut Cukup Kuat Masuk ke Daftar Calon Presiden",0,0
"Banyak Pamdal Titipan Anggota DPR, MKD Buka Penyelidikan",0,0
"Bertemu Luhut, Ganjar Mengaku Ditegur karena Masih Ada Titik Tergenang Rob",0,0
“dua matahari Lunar Hunter”,1,1
"“Jokowi Ternyata Sudah Pakai Rp.38,5 Triliun Dana Haji, Jamaah Tak Diberitahu”",1,1
"Anies Baswedan Safari Politik Lagi, NasDem: Dari 22-30 Januari 2023",0,0
"“Ide ‘gila’ Nadiem Makarim: ingin memangkas jumlah tahun pendidikan SD, SMP, SMA”",1,1
"Foto “Barbershop dengan tukang cukur wanita di Jalan Pratu Rai Madra, Kabupaten Badung, Bali”",1,1
Video “Burung Garuda”,1,1
YLBHI Berharap Mahasiswa Ditemui Langsung Jokowi saat Demo 11 April,0,0
Sekjen Gerindra Minta Prabowo Maju Pilpres: Masalah Pribadi Selesai,0,0
Jokowi Sahkan Protokol ASEAN tentang Penyelesaian Sengketa yang Disempurnakan,0,0
"Oligarki, Ketimpangan Ekonomi, dan Imajinasi Politik Kita",0,0
"Hadi Tjahjanto Akan Jadi Menteri ATR, Berapa Harta Kekayaanya?",0,0
Pasien positif Covid -19 di RST Latumeten Ambon masih dalam perawatan,1,1
Ketua FKM Habil Marati Klaim 20 Juta Suara PPP akan Pilih Anies di Pilpres 2024,0,0
"“Sabotase sepanjang Jalan Kramat Raya, Jakpus.  Resapan gorong air dimasukin karung pasir agar tersumbat.”",1,1
"Daftar Peserta Pemilu 2019, PKPI Targetkan Tembus 5 Besar Nasional",0,0
"Betty KPU DKI Klaim Daftar Nama Terpilih Spekulasi, Tepis Dekat NasDem",0,0
PKB Sambut Positif Koalisi Poros Nasionalis-Religius Gagasan PKS,0,0
Bobby & Gibran Respons Instruksi Jokowi soal Mobil Dinas Listrik,0,0
Kelompok Relawan Ganjar-Puan Tolak Penundaan Pemilu 2024,0,0
PPP Segera Tunjuk Pengganti Anak Haji Lulung di DKI,0,0
"Wali Kota Kendari, ""Putra Mahkota” Penerus Takhta Politik yang Terjaring KPK",0,0
Wakil Ketua DPR: Isu PKI Penyakit Tahunan Bikin Gaduh,0,0
PKS Sebut Tudingan Giring Soal Anies Pembohong Bisa Dipidana,0,0
Peran Media dalam Politik,0,0
Imparsial Sebut Tak Ada Satu Pun OMSP Berdasarkan Keputusan Politik Negara,0,0
"Soal Peluang Pemilu Pakai Proporsional Tertutup, Politikus NasDem Anggap Ketua KPU Offside",0,0
"Hujan Interupsi, Tina Toon Sebut Balapan Tak Bikin Kenyang",0,0
"Temui Pimpinan Partai Politik, Ridwan Kamil: Silaturahmi itu Mulia, Panjang Rezeki…",0,0
“Video amatir perang Rusia vs Ukraina”,1,1
Demokrat Minta Nomor Urut Parpol Peserta Pemilu Tetap Dikocok Ulang,0,0
"Virus Corona Katanya Ganas dan Mematikan, Tapi yang Mati Selalu di Rumah Sakit",1,1
Partai Golkar akan Umumkan Bergabungnya Ridwan Kamil Hari Ini,0,0
